"Subject"	"Activity"	"variable"	"value"
3	"STANDING"	"frequencyBodyGyromeanFreqX"	-0.297107441654098
5	"STANDING"	"frequencyBodyGyromeanFreqX"	-0.178598410944643
6	"STANDING"	"frequencyBodyGyromeanFreqX"	-0.114716166140877
7	"STANDING"	"frequencyBodyGyromeanFreqX"	-0.188057605981132
8	"STANDING"	"frequencyBodyGyromeanFreqX"	-0.154243187048148
11	"STANDING"	"frequencyBodyGyromeanFreqX"	-0.129935993361702
14	"STANDING"	"frequencyBodyGyromeanFreqX"	-0.306015725890333
15	"STANDING"	"frequencyBodyGyromeanFreqX"	-0.188670854654717
16	"STANDING"	"frequencyBodyGyromeanFreqX"	-0.117570139566667
17	"STANDING"	"frequencyBodyGyromeanFreqX"	-0.139034612666154
19	"STANDING"	"frequencyBodyGyromeanFreqX"	-0.283665469939726
21	"STANDING"	"frequencyBodyGyromeanFreqX"	-0.187974567774157
22	"STANDING"	"frequencyBodyGyromeanFreqX"	-0.391232979904762
23	"STANDING"	"frequencyBodyGyromeanFreqX"	-0.291595924892647
25	"STANDING"	"frequencyBodyGyromeanFreqX"	-0.185802650362162
26	"STANDING"	"frequencyBodyGyromeanFreqX"	-0.166415001236892
27	"STANDING"	"frequencyBodyGyromeanFreqX"	-0.24681962557625
28	"STANDING"	"frequencyBodyGyromeanFreqX"	-0.316450050358228
29	"STANDING"	"frequencyBodyGyromeanFreqX"	-0.105103421435385
30	"STANDING"	"frequencyBodyGyromeanFreqX"	-0.393526161
2	"STANDING"	"frequencyBodyGyromeanFreqX"	-0.107416045074074
4	"STANDING"	"frequencyBodyGyromeanFreqX"	-0.2748096406875
9	"STANDING"	"frequencyBodyGyromeanFreqX"	-0.222857823644444
10	"STANDING"	"frequencyBodyGyromeanFreqX"	-0.281787222606818
12	"STANDING"	"frequencyBodyGyromeanFreqX"	-0.241064349721311
13	"STANDING"	"frequencyBodyGyromeanFreqX"	-0.25106304754386
18	"STANDING"	"frequencyBodyGyromeanFreqX"	-0.250059300982877
20	"STANDING"	"frequencyBodyGyromeanFreqX"	-0.358192762694521
24	"STANDING"	"frequencyBodyGyromeanFreqX"	-0.289553437595652
1	"LAYING"	"frequencyBodyGyromeanFreqX"	-0.003546795856
3	"LAYING"	"frequencyBodyGyromeanFreqX"	-0.0822166454290323
5	"LAYING"	"frequencyBodyGyromeanFreqX"	-0.0227235857115385
6	"LAYING"	"frequencyBodyGyromeanFreqX"	0.102549066280877
7	"LAYING"	"frequencyBodyGyromeanFreqX"	-0.139745225083077
8	"LAYING"	"frequencyBodyGyromeanFreqX"	-0.105590903972222
11	"LAYING"	"frequencyBodyGyromeanFreqX"	0.00610819990350877
14	"LAYING"	"frequencyBodyGyromeanFreqX"	-0.236882321219608
15	"LAYING"	"frequencyBodyGyromeanFreqX"	-0.154987482663889
16	"LAYING"	"frequencyBodyGyromeanFreqX"	-0.125551597817143
17	"LAYING"	"frequencyBodyGyromeanFreqX"	0.00656792310211268
19	"LAYING"	"frequencyBodyGyromeanFreqX"	0.249209411510602
21	"LAYING"	"frequencyBodyGyromeanFreqX"	-0.105481413654444
22	"LAYING"	"frequencyBodyGyromeanFreqX"	-0.116959069579167
23	"LAYING"	"frequencyBodyGyromeanFreqX"	0.13145543361875
25	"LAYING"	"frequencyBodyGyromeanFreqX"	-0.205003716106849
26	"LAYING"	"frequencyBodyGyromeanFreqX"	0.153049810180263
27	"LAYING"	"frequencyBodyGyromeanFreqX"	0.0911101099674324
28	"LAYING"	"frequencyBodyGyromeanFreqX"	-0.2588609698375
29	"LAYING"	"frequencyBodyGyromeanFreqX"	0.23594998557971
30	"LAYING"	"frequencyBodyGyromeanFreqX"	-0.06617939667
2	"LAYING"	"frequencyBodyGyromeanFreqX"	0.10261131938125
4	"LAYING"	"frequencyBodyGyromeanFreqX"	-0.0660921823944444
9	"LAYING"	"frequencyBodyGyromeanFreqX"	-0.23069917904112
10	"LAYING"	"frequencyBodyGyromeanFreqX"	0.0707575751344828
12	"LAYING"	"frequencyBodyGyromeanFreqX"	0.010569757505
13	"LAYING"	"frequencyBodyGyromeanFreqX"	-0.101926540451613
18	"LAYING"	"frequencyBodyGyromeanFreqX"	0.0551564162938461
20	"LAYING"	"frequencyBodyGyromeanFreqX"	-0.0430078509941176
24	"LAYING"	"frequencyBodyGyromeanFreqX"	0.213437011386111
1	"WALKING"	"frequencyBodyGyromeanFreqY"	-0.0657746190010526
3	"WALKING"	"frequencyBodyGyromeanFreqY"	-0.0379896505362069
5	"WALKING"	"frequencyBodyGyromeanFreqY"	-0.0191860123089286
6	"WALKING"	"frequencyBodyGyromeanFreqY"	0.0416267535368421
7	"WALKING"	"frequencyBodyGyromeanFreqY"	0.273141323315789
8	"WALKING"	"frequencyBodyGyromeanFreqY"	-0.102881607560417
11	"WALKING"	"frequencyBodyGyromeanFreqY"	-0.297177112525424
14	"WALKING"	"frequencyBodyGyromeanFreqY"	-0.420295651864407
15	"WALKING"	"frequencyBodyGyromeanFreqY"	-0.339593023611111
16	"WALKING"	"frequencyBodyGyromeanFreqY"	-0.0870475841176471
17	"WALKING"	"frequencyBodyGyromeanFreqY"	-0.0761681172065574
19	"WALKING"	"frequencyBodyGyromeanFreqY"	-0.0765832364115385
21	"WALKING"	"frequencyBodyGyromeanFreqY"	-0.0170361394057692
22	"WALKING"	"frequencyBodyGyromeanFreqY"	-0.11413463273913
23	"WALKING"	"frequencyBodyGyromeanFreqY"	0.166489215586441
25	"WALKING"	"frequencyBodyGyromeanFreqY"	-0.327099559036351
26	"WALKING"	"frequencyBodyGyromeanFreqY"	0.132622788732203
27	"WALKING"	"frequencyBodyGyromeanFreqY"	0.00198569075263158
28	"WALKING"	"frequencyBodyGyromeanFreqY"	-0.150925257205556
29	"WALKING"	"frequencyBodyGyromeanFreqY"	-0.362824434528302
30	"WALKING"	"frequencyBodyGyromeanFreqY"	-0.380731546523077
2	"WALKING"	"frequencyBodyGyromeanFreqY"	-0.0427009322372881
4	"WALKING"	"frequencyBodyGyromeanFreqY"	-0.27466563765
9	"WALKING"	"frequencyBodyGyromeanFreqY"	0.0164815831107692
10	"WALKING"	"frequencyBodyGyromeanFreqY"	-0.122109929924528
12	"WALKING"	"frequencyBodyGyromeanFreqY"	-0.025458442506
13	"WALKING"	"frequencyBodyGyromeanFreqY"	0.0741273597017544
18	"WALKING"	"frequencyBodyGyromeanFreqY"	-0.281459547160179
20	"WALKING"	"frequencyBodyGyromeanFreqY"	0.00139730354666667
24	"WALKING"	"frequencyBodyGyromeanFreqY"	0.0479956663948276
1	"WALKING_UPSTAIRS"	"frequencyBodyGyromeanFreqY"	-0.473574786603774
3	"WALKING_UPSTAIRS"	"frequencyBodyGyromeanFreqY"	-0.339321487559322
5	"WALKING_UPSTAIRS"	"frequencyBodyGyromeanFreqY"	-0.138063832148936
6	"WALKING_UPSTAIRS"	"frequencyBodyGyromeanFreqY"	-0.129471190964706
7	"WALKING_UPSTAIRS"	"frequencyBodyGyromeanFreqY"	-0.0541175360431373
8	"WALKING_UPSTAIRS"	"frequencyBodyGyromeanFreqY"	-0.184403755490244
11	"WALKING_UPSTAIRS"	"frequencyBodyGyromeanFreqY"	-0.63553191687037
14	"WALKING_UPSTAIRS"	"frequencyBodyGyromeanFreqY"	-0.521877343333333
15	"WALKING_UPSTAIRS"	"frequencyBodyGyromeanFreqY"	-0.4652097360625
16	"WALKING_UPSTAIRS"	"frequencyBodyGyromeanFreqY"	-0.311988459980392
17	"WALKING_UPSTAIRS"	"frequencyBodyGyromeanFreqY"	-0.210551597316667
19	"WALKING_UPSTAIRS"	"frequencyBodyGyromeanFreqY"	-0.191499705925
21	"WALKING_UPSTAIRS"	"frequencyBodyGyromeanFreqY"	-0.101887933444681
22	"WALKING_UPSTAIRS"	"frequencyBodyGyromeanFreqY"	-0.170789279261905
23	"WALKING_UPSTAIRS"	"frequencyBodyGyromeanFreqY"	-0.136461407760784
25	"WALKING_UPSTAIRS"	"frequencyBodyGyromeanFreqY"	-0.549103238769231
26	"WALKING_UPSTAIRS"	"frequencyBodyGyromeanFreqY"	-0.0956417028527273
27	"WALKING_UPSTAIRS"	"frequencyBodyGyromeanFreqY"	-0.125411020767647
28	"WALKING_UPSTAIRS"	"frequencyBodyGyromeanFreqY"	-0.251074231431373
29	"WALKING_UPSTAIRS"	"frequencyBodyGyromeanFreqY"	-0.666814815306122
30	"WALKING_UPSTAIRS"	"frequencyBodyGyromeanFreqY"	-0.642703957846154
2	"WALKING_UPSTAIRS"	"frequencyBodyGyromeanFreqY"	-0.130357850675
4	"WALKING_UPSTAIRS"	"frequencyBodyGyromeanFreqY"	-0.491527600961538
9	"WALKING_UPSTAIRS"	"frequencyBodyGyromeanFreqY"	-0.414946340204082
10	"WALKING_UPSTAIRS"	"frequencyBodyGyromeanFreqY"	-0.421428722680851
12	"WALKING_UPSTAIRS"	"frequencyBodyGyromeanFreqY"	-0.351127976519231
13	"WALKING_UPSTAIRS"	"frequencyBodyGyromeanFreqY"	-0.293383223927273
18	"WALKING_UPSTAIRS"	"frequencyBodyGyromeanFreqY"	-0.502729412913793
20	"WALKING_UPSTAIRS"	"frequencyBodyGyromeanFreqY"	-0.260134951568627
24	"WALKING_UPSTAIRS"	"frequencyBodyGyromeanFreqY"	-0.067744122479661
1	"WALKING_DOWNSTAIRS"	"frequencyBodyGyromeanFreqY"	0.0825511487183673
3	"WALKING_DOWNSTAIRS"	"frequencyBodyGyromeanFreqY"	-0.109972458132653
5	"WALKING_DOWNSTAIRS"	"frequencyBodyGyromeanFreqY"	-0.00764242092148936
6	"WALKING_DOWNSTAIRS"	"frequencyBodyGyromeanFreqY"	0.15112587523125
7	"WALKING_DOWNSTAIRS"	"frequencyBodyGyromeanFreqY"	0.20056627145234
8	"WALKING_DOWNSTAIRS"	"frequencyBodyGyromeanFreqY"	0.0716794237631579
11	"WALKING_DOWNSTAIRS"	"frequencyBodyGyromeanFreqY"	-0.255277887913044
14	"WALKING_DOWNSTAIRS"	"frequencyBodyGyromeanFreqY"	-0.207057454377778
15	"WALKING_DOWNSTAIRS"	"frequencyBodyGyromeanFreqY"	-0.134716107404762
16	"WALKING_DOWNSTAIRS"	"frequencyBodyGyromeanFreqY"	0.0791059230361702
17	"WALKING_DOWNSTAIRS"	"frequencyBodyGyromeanFreqY"	-0.0744451681576087
19	"WALKING_DOWNSTAIRS"	"frequencyBodyGyromeanFreqY"	0.101341293433333
21	"WALKING_DOWNSTAIRS"	"frequencyBodyGyromeanFreqY"	0.0476218594644444
22	"WALKING_DOWNSTAIRS"	"frequencyBodyGyromeanFreqY"	-0.0324962109133333
23	"WALKING_DOWNSTAIRS"	"frequencyBodyGyromeanFreqY"	0.0881284260055556
25	"WALKING_DOWNSTAIRS"	"frequencyBodyGyromeanFreqY"	-0.474769376551724
26	"WALKING_DOWNSTAIRS"	"frequencyBodyGyromeanFreqY"	0.042572962348
27	"WALKING_DOWNSTAIRS"	"frequencyBodyGyromeanFreqY"	0.2321868966475
28	"WALKING_DOWNSTAIRS"	"frequencyBodyGyromeanFreqY"	-0.0645307165065217
29	"WALKING_DOWNSTAIRS"	"frequencyBodyGyromeanFreqY"	-0.376915788125
30	"WALKING_DOWNSTAIRS"	"frequencyBodyGyromeanFreqY"	-0.286467078274194
2	"WALKING_DOWNSTAIRS"	"frequencyBodyGyromeanFreqY"	0.0770894557234043
4	"WALKING_DOWNSTAIRS"	"frequencyBodyGyromeanFreqY"	-0.185485631124444
9	"WALKING_DOWNSTAIRS"	"frequencyBodyGyromeanFreqY"	-0.00351697116904762
10	"WALKING_DOWNSTAIRS"	"frequencyBodyGyromeanFreqY"	-0.00555958745263158
12	"WALKING_DOWNSTAIRS"	"frequencyBodyGyromeanFreqY"	0.110212109891304
13	"WALKING_DOWNSTAIRS"	"frequencyBodyGyromeanFreqY"	0.0665268394489362
18	"WALKING_DOWNSTAIRS"	"frequencyBodyGyromeanFreqY"	-0.235263359818182
20	"WALKING_DOWNSTAIRS"	"frequencyBodyGyromeanFreqY"	-0.0945291604666667
24	"WALKING_DOWNSTAIRS"	"frequencyBodyGyromeanFreqY"	0.0935884644618182
1	"SITTING"	"frequencyBodyGyromeanFreqY"	0.0631270669787234
3	"SITTING"	"frequencyBodyGyromeanFreqY"	-0.166042259123077
5	"SITTING"	"frequencyBodyGyromeanFreqY"	-0.187706341013636
6	"SITTING"	"frequencyBodyGyromeanFreqY"	-0.129239217950909
7	"SITTING"	"frequencyBodyGyromeanFreqY"	-0.308762329160625
8	"SITTING"	"frequencyBodyGyromeanFreqY"	-0.261139449513044
11	"SITTING"	"frequencyBodyGyromeanFreqY"	-0.102473210571698
14	"SITTING"	"frequencyBodyGyromeanFreqY"	-0.34128282392963
15	"SITTING"	"frequencyBodyGyromeanFreqY"	-0.154626052352542
16	"SITTING"	"frequencyBodyGyromeanFreqY"	-0.174805735936232
17	"SITTING"	"frequencyBodyGyromeanFreqY"	-0.148799346228125
19	"SITTING"	"frequencyBodyGyromeanFreqY"	-0.39302195830137
21	"SITTING"	"frequencyBodyGyromeanFreqY"	-0.16118334856
22	"SITTING"	"frequencyBodyGyromeanFreqY"	-0.273301879941935
23	"SITTING"	"frequencyBodyGyromeanFreqY"	-0.0826203849176471
25	"SITTING"	"frequencyBodyGyromeanFreqY"	-0.300483308276923
26	"SITTING"	"frequencyBodyGyromeanFreqY"	-0.38419769075641
27	"SITTING"	"frequencyBodyGyromeanFreqY"	-0.159439066752857
28	"SITTING"	"frequencyBodyGyromeanFreqY"	-0.320939754194444
29	"SITTING"	"frequencyBodyGyromeanFreqY"	-0.173147233958333
30	"SITTING"	"frequencyBodyGyromeanFreqY"	-0.312781565
2	"SITTING"	"frequencyBodyGyromeanFreqY"	-0.192142737913044
4	"SITTING"	"frequencyBodyGyromeanFreqY"	-0.394745539548
9	"SITTING"	"frequencyBodyGyromeanFreqY"	-0.359739581712
10	"SITTING"	"frequencyBodyGyromeanFreqY"	0.0677252285555556
12	"SITTING"	"frequencyBodyGyromeanFreqY"	-0.1941602972
13	"SITTING"	"frequencyBodyGyromeanFreqY"	-0.106178686469388
18	"SITTING"	"frequencyBodyGyromeanFreqY"	-0.150376356784211
20	"SITTING"	"frequencyBodyGyromeanFreqY"	-0.314720986151515
24	"SITTING"	"frequencyBodyGyromeanFreqY"	-0.281538204205882
1	"STANDING"	"frequencyBodyGyromeanFreqY"	-0.0447191978169811
3	"STANDING"	"frequencyBodyGyromeanFreqY"	-0.31601120702623
5	"STANDING"	"frequencyBodyGyromeanFreqY"	-0.162944927001786
6	"STANDING"	"frequencyBodyGyromeanFreqY"	-0.195978463377193
7	"STANDING"	"frequencyBodyGyromeanFreqY"	-0.298448698150943
8	"STANDING"	"frequencyBodyGyromeanFreqY"	-0.197392513112963
11	"STANDING"	"frequencyBodyGyromeanFreqY"	0.11920123437234
14	"STANDING"	"frequencyBodyGyromeanFreqY"	-0.2780036534
15	"STANDING"	"frequencyBodyGyromeanFreqY"	-0.130161072926415
16	"STANDING"	"frequencyBodyGyromeanFreqY"	-0.180188922417949
17	"STANDING"	"frequencyBodyGyromeanFreqY"	-0.162736719461538
19	"STANDING"	"frequencyBodyGyromeanFreqY"	-0.291796963682192
21	"STANDING"	"frequencyBodyGyromeanFreqY"	-0.248811283196742
22	"STANDING"	"frequencyBodyGyromeanFreqY"	-0.374460047253968
23	"STANDING"	"frequencyBodyGyromeanFreqY"	-0.197834986461765
25	"STANDING"	"frequencyBodyGyromeanFreqY"	-0.224933997248649
26	"STANDING"	"frequencyBodyGyromeanFreqY"	-0.118659609293919
27	"STANDING"	"frequencyBodyGyromeanFreqY"	-0.1390560867165
28	"STANDING"	"frequencyBodyGyromeanFreqY"	-0.35931164035443
29	"STANDING"	"frequencyBodyGyromeanFreqY"	-0.149854192615385
30	"STANDING"	"frequencyBodyGyromeanFreqY"	-0.302348710389831
2	"STANDING"	"frequencyBodyGyromeanFreqY"	-0.171160370096296
4	"STANDING"	"frequencyBodyGyromeanFreqY"	-0.364372374642857
9	"STANDING"	"frequencyBodyGyromeanFreqY"	-0.348959970422222
10	"STANDING"	"frequencyBodyGyromeanFreqY"	-0.164082230704545
12	"STANDING"	"frequencyBodyGyromeanFreqY"	-0.143868272885738
13	"STANDING"	"frequencyBodyGyromeanFreqY"	-0.170676014929825
18	"STANDING"	"frequencyBodyGyromeanFreqY"	-0.264498462054794
20	"STANDING"	"frequencyBodyGyromeanFreqY"	-0.360072092194521
24	"STANDING"	"frequencyBodyGyromeanFreqY"	-0.12902696413913
1	"LAYING"	"frequencyBodyGyromeanFreqY"	-0.091529130882
3	"LAYING"	"frequencyBodyGyromeanFreqY"	-0.0266820108903226
5	"LAYING"	"frequencyBodyGyromeanFreqY"	0.06812484775
6	"LAYING"	"frequencyBodyGyromeanFreqY"	0.0236567802333333
7	"LAYING"	"frequencyBodyGyromeanFreqY"	-0.453725644769231
8	"LAYING"	"frequencyBodyGyromeanFreqY"	-0.199880205519074
11	"LAYING"	"frequencyBodyGyromeanFreqY"	0.104942477754386
14	"LAYING"	"frequencyBodyGyromeanFreqY"	-0.277833948752941
15	"LAYING"	"frequencyBodyGyromeanFreqY"	-0.146020121881944
16	"LAYING"	"frequencyBodyGyromeanFreqY"	-0.2155078006
17	"LAYING"	"frequencyBodyGyromeanFreqY"	0.0154847631971831
19	"LAYING"	"frequencyBodyGyromeanFreqY"	-0.156450013338554
21	"LAYING"	"frequencyBodyGyromeanFreqY"	-0.407760367
22	"LAYING"	"frequencyBodyGyromeanFreqY"	-0.143181333825
23	"LAYING"	"frequencyBodyGyromeanFreqY"	-0.1472313939875
25	"LAYING"	"frequencyBodyGyromeanFreqY"	-0.262888528465753
26	"LAYING"	"frequencyBodyGyromeanFreqY"	-0.0665477247486842
27	"LAYING"	"frequencyBodyGyromeanFreqY"	-0.0195690475405405
28	"LAYING"	"frequencyBodyGyromeanFreqY"	-0.34947254522625
29	"LAYING"	"frequencyBodyGyromeanFreqY"	0.0401385255637681
30	"LAYING"	"frequencyBodyGyromeanFreqY"	-0.239924763457143
2	"LAYING"	"frequencyBodyGyromeanFreqY"	0.04228066839375
4	"LAYING"	"frequencyBodyGyromeanFreqY"	-0.526889995562963
9	"LAYING"	"frequencyBodyGyromeanFreqY"	-0.321206958058
10	"LAYING"	"frequencyBodyGyromeanFreqY"	0.0713125646482759
12	"LAYING"	"frequencyBodyGyromeanFreqY"	-0.0199866541433333
13	"LAYING"	"frequencyBodyGyromeanFreqY"	-0.042663103
18	"LAYING"	"frequencyBodyGyromeanFreqY"	-0.0556054116769231
20	"LAYING"	"frequencyBodyGyromeanFreqY"	-0.0784003340588235
24	"LAYING"	"frequencyBodyGyromeanFreqY"	-0.1812152290875
1	"WALKING"	"frequencyBodyGyromeanFreqZ"	0.00077332156431579
3	"WALKING"	"frequencyBodyGyromeanFreqZ"	-0.0445079738913793
5	"WALKING"	"frequencyBodyGyromeanFreqZ"	0.167457819108929
6	"WALKING"	"frequencyBodyGyromeanFreqZ"	0.302874949789474
7	"WALKING"	"frequencyBodyGyromeanFreqZ"	0.0143564054561404
8	"WALKING"	"frequencyBodyGyromeanFreqZ"	-0.218800753760417
11	"WALKING"	"frequencyBodyGyromeanFreqZ"	-0.184065788254237
14	"WALKING"	"frequencyBodyGyromeanFreqZ"	-0.36097030020339
15	"WALKING"	"frequencyBodyGyromeanFreqZ"	-0.0485169126196296
16	"WALKING"	"frequencyBodyGyromeanFreqZ"	-0.285078729888235
17	"WALKING"	"frequencyBodyGyromeanFreqZ"	-0.163270727868852
19	"WALKING"	"frequencyBodyGyromeanFreqZ"	-0.0330194535942308
21	"WALKING"	"frequencyBodyGyromeanFreqZ"	-0.140755965930769
22	"WALKING"	"frequencyBodyGyromeanFreqZ"	0.06771682861
23	"WALKING"	"frequencyBodyGyromeanFreqZ"	-0.0544726683728814
25	"WALKING"	"frequencyBodyGyromeanFreqZ"	-0.196973168236487
26	"WALKING"	"frequencyBodyGyromeanFreqZ"	-0.0631030040627119
27	"WALKING"	"frequencyBodyGyromeanFreqZ"	-0.128721382112281
28	"WALKING"	"frequencyBodyGyromeanFreqZ"	-0.155076023555556
29	"WALKING"	"frequencyBodyGyromeanFreqZ"	0.0619511792726415
30	"WALKING"	"frequencyBodyGyromeanFreqZ"	-0.2626507412
2	"WALKING"	"frequencyBodyGyromeanFreqZ"	0.139752115269492
4	"WALKING"	"frequencyBodyGyromeanFreqZ"	0.149851534733333
9	"WALKING"	"frequencyBodyGyromeanFreqZ"	-0.152103721057692
10	"WALKING"	"frequencyBodyGyromeanFreqZ"	-0.129800372109434
12	"WALKING"	"frequencyBodyGyromeanFreqZ"	-0.027904118422
13	"WALKING"	"frequencyBodyGyromeanFreqZ"	0.126014216489474
18	"WALKING"	"frequencyBodyGyromeanFreqZ"	-0.2355977771125
20	"WALKING"	"frequencyBodyGyromeanFreqZ"	-0.0890585991356863
24	"WALKING"	"frequencyBodyGyromeanFreqZ"	-0.224671550446552
1	"WALKING_UPSTAIRS"	"frequencyBodyGyromeanFreqZ"	-0.133373904258491
3	"WALKING_UPSTAIRS"	"frequencyBodyGyromeanFreqZ"	-0.102013834094915
5	"WALKING_UPSTAIRS"	"frequencyBodyGyromeanFreqZ"	0.0608132840234043
6	"WALKING_UPSTAIRS"	"frequencyBodyGyromeanFreqZ"	0.0102927666117647
7	"WALKING_UPSTAIRS"	"frequencyBodyGyromeanFreqZ"	-0.346105575254902
8	"WALKING_UPSTAIRS"	"frequencyBodyGyromeanFreqZ"	-0.296234666504878
11	"WALKING_UPSTAIRS"	"frequencyBodyGyromeanFreqZ"	-0.183328377796296
14	"WALKING_UPSTAIRS"	"frequencyBodyGyromeanFreqZ"	-0.501572597962963
15	"WALKING_UPSTAIRS"	"frequencyBodyGyromeanFreqZ"	-0.219122886220833
16	"WALKING_UPSTAIRS"	"frequencyBodyGyromeanFreqZ"	-0.419784041764706
17	"WALKING_UPSTAIRS"	"frequencyBodyGyromeanFreqZ"	-0.349178571291667
19	"WALKING_UPSTAIRS"	"frequencyBodyGyromeanFreqZ"	-0.15202952495
21	"WALKING_UPSTAIRS"	"frequencyBodyGyromeanFreqZ"	-0.360449590021277
22	"WALKING_UPSTAIRS"	"frequencyBodyGyromeanFreqZ"	-0.147429136850952
23	"WALKING_UPSTAIRS"	"frequencyBodyGyromeanFreqZ"	-0.413452415980392
25	"WALKING_UPSTAIRS"	"frequencyBodyGyromeanFreqZ"	-0.254971244461538
26	"WALKING_UPSTAIRS"	"frequencyBodyGyromeanFreqZ"	-0.216500720145455
27	"WALKING_UPSTAIRS"	"frequencyBodyGyromeanFreqZ"	-0.430102512941177
28	"WALKING_UPSTAIRS"	"frequencyBodyGyromeanFreqZ"	-0.303254516480392
29	"WALKING_UPSTAIRS"	"frequencyBodyGyromeanFreqZ"	-0.201814800918367
30	"WALKING_UPSTAIRS"	"frequencyBodyGyromeanFreqZ"	-0.483683270815385
2	"WALKING_UPSTAIRS"	"frequencyBodyGyromeanFreqZ"	-0.0773418117291667
4	"WALKING_UPSTAIRS"	"frequencyBodyGyromeanFreqZ"	-0.130134208057692
9	"WALKING_UPSTAIRS"	"frequencyBodyGyromeanFreqZ"	-0.507490866734694
10	"WALKING_UPSTAIRS"	"frequencyBodyGyromeanFreqZ"	-0.135478697270213
12	"WALKING_UPSTAIRS"	"frequencyBodyGyromeanFreqZ"	-0.224541879673077
13	"WALKING_UPSTAIRS"	"frequencyBodyGyromeanFreqZ"	-0.240720823
18	"WALKING_UPSTAIRS"	"frequencyBodyGyromeanFreqZ"	-0.322333066448276
20	"WALKING_UPSTAIRS"	"frequencyBodyGyromeanFreqZ"	-0.268367738086275
24	"WALKING_UPSTAIRS"	"frequencyBodyGyromeanFreqZ"	-0.343569679050847
1	"WALKING_DOWNSTAIRS"	"frequencyBodyGyromeanFreqZ"	-0.0756762067714286
3	"WALKING_DOWNSTAIRS"	"frequencyBodyGyromeanFreqZ"	0.0910072841755102
5	"WALKING_DOWNSTAIRS"	"frequencyBodyGyromeanFreqZ"	0.211555807
6	"WALKING_DOWNSTAIRS"	"frequencyBodyGyromeanFreqZ"	0.3029636429375
7	"WALKING_DOWNSTAIRS"	"frequencyBodyGyromeanFreqZ"	0.0076371946
8	"WALKING_DOWNSTAIRS"	"frequencyBodyGyromeanFreqZ"	-0.00513040190789474
11	"WALKING_DOWNSTAIRS"	"frequencyBodyGyromeanFreqZ"	-0.150480042398261
14	"WALKING_DOWNSTAIRS"	"frequencyBodyGyromeanFreqZ"	-0.113453380786667
15	"WALKING_DOWNSTAIRS"	"frequencyBodyGyromeanFreqZ"	-0.0645117088119048
16	"WALKING_DOWNSTAIRS"	"frequencyBodyGyromeanFreqZ"	-0.121321578170213
17	"WALKING_DOWNSTAIRS"	"frequencyBodyGyromeanFreqZ"	-0.154726798605435
19	"WALKING_DOWNSTAIRS"	"frequencyBodyGyromeanFreqZ"	0.195664853055641
21	"WALKING_DOWNSTAIRS"	"frequencyBodyGyromeanFreqZ"	-0.0827761198333333
22	"WALKING_DOWNSTAIRS"	"frequencyBodyGyromeanFreqZ"	0.01292707115
23	"WALKING_DOWNSTAIRS"	"frequencyBodyGyromeanFreqZ"	-0.060331719512963
25	"WALKING_DOWNSTAIRS"	"frequencyBodyGyromeanFreqZ"	-0.191973774948276
26	"WALKING_DOWNSTAIRS"	"frequencyBodyGyromeanFreqZ"	-0.01372893002
27	"WALKING_DOWNSTAIRS"	"frequencyBodyGyromeanFreqZ"	0.0367238492251136
28	"WALKING_DOWNSTAIRS"	"frequencyBodyGyromeanFreqZ"	-0.012251230826087
29	"WALKING_DOWNSTAIRS"	"frequencyBodyGyromeanFreqZ"	-0.0201656502508333
30	"WALKING_DOWNSTAIRS"	"frequencyBodyGyromeanFreqZ"	-0.252762856822581
2	"WALKING_DOWNSTAIRS"	"frequencyBodyGyromeanFreqZ"	0.1367749584
4	"WALKING_DOWNSTAIRS"	"frequencyBodyGyromeanFreqZ"	0.3770740968
9	"WALKING_DOWNSTAIRS"	"frequencyBodyGyromeanFreqZ"	-0.115191992546667
10	"WALKING_DOWNSTAIRS"	"frequencyBodyGyromeanFreqZ"	-0.0448928718421053
12	"WALKING_DOWNSTAIRS"	"frequencyBodyGyromeanFreqZ"	0.0410165249913043
13	"WALKING_DOWNSTAIRS"	"frequencyBodyGyromeanFreqZ"	-0.034630804087234
18	"WALKING_DOWNSTAIRS"	"frequencyBodyGyromeanFreqZ"	-0.211649515774545
20	"WALKING_DOWNSTAIRS"	"frequencyBodyGyromeanFreqZ"	-0.101961723088889
24	"WALKING_DOWNSTAIRS"	"frequencyBodyGyromeanFreqZ"	0.0208409579327273
1	"SITTING"	"frequencyBodyGyromeanFreqZ"	-0.0297839207446809
3	"SITTING"	"frequencyBodyGyromeanFreqZ"	-0.0387467420096154
5	"SITTING"	"frequencyBodyGyromeanFreqZ"	0.0966833908409091
6	"SITTING"	"frequencyBodyGyromeanFreqZ"	0.0438103632909091
7	"SITTING"	"frequencyBodyGyromeanFreqZ"	-0.0187739586583333
8	"SITTING"	"frequencyBodyGyromeanFreqZ"	-0.0430176558469565
11	"SITTING"	"frequencyBodyGyromeanFreqZ"	-0.0459579465849057
14	"SITTING"	"frequencyBodyGyromeanFreqZ"	-0.0834989971537037
15	"SITTING"	"frequencyBodyGyromeanFreqZ"	-0.00867259700677966
16	"SITTING"	"frequencyBodyGyromeanFreqZ"	0.207112798289855
17	"SITTING"	"frequencyBodyGyromeanFreqZ"	0.123430240928125
19	"SITTING"	"frequencyBodyGyromeanFreqZ"	-0.147366971379452
21	"SITTING"	"frequencyBodyGyromeanFreqZ"	0.0208820463952941
22	"SITTING"	"frequencyBodyGyromeanFreqZ"	-0.11797502196129
